msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
This option allows you to view the old and new settings side by side.,,,,This option allows you to view the old and new settings side by side.,SOLITARY,
This option configures output for Auto Volume Level.,,,,This option configures output for Auto Volume Level.,SOLITARY,
This option configures the general audio delay of Dolby Digital sound tracks.,,,,This option configures the general audio delay of Dolby Digital sound tracks.,SOLITARY,
This option configures the general audio delay of stereo sound tracks.,,,,This option configures the general audio delay of stereo sound tracks.,SOLITARY,
This option configures the screen resolution in PC output mode.,,,,This option configures the screen resolution in PC output mode.,SOLITARY,
This option configures the video output mode (or resolution).,,,,This option configures the video output mode (or resolution).,SOLITARY,
This option lets you adjust the 3D depth,,,,This option lets you adjust the 3D depth,SOLITARY,
This option lets you adjust the transparency of the user interface,,,,This option lets you adjust the transparency of the user interface,SOLITARY,
This option lets you choose the 3D mode,,,,This option lets you choose the 3D mode,SOLITARY,
This option lets you show the option in the extension screen,,,,This option lets you show the option in the extension screen,SOLITARY,
This option moves the PVR status from the separate window into the Movie Player infobar.,,,,This option moves the PVR status from the separate window into the Movie Player infobar.,SOLITARY,
This option sets the picture brightness.,,,,This option sets the picture brightness.,SOLITARY,
This option sets the picture color space.,,,,This option sets the picture color space.,SOLITARY,
This option sets the picture flesh tones.,,,,This option sets the picture flesh tones.,SOLITARY,
This option sets the picture hue.,,,,This option sets the picture hue.,SOLITARY,
This option sets the picture saturation.,,,,This option sets the picture saturation.,SOLITARY,
"This option sets the scaler sharpness, used when stretching picture from 4:3 to 16:9.",,,,"This option sets the scaler sharpness, used when stretching picture from 4:3 to 16:9.",SOLITARY,
"This option sets the surpression of false digital contours, that are the result of a limited number of discrete values.",,,,"This option sets the surpression of false digital contours, that are the result of a limited number of discrete values.",SOLITARY,
"This option sets up the picture sharpness, used when the picture is being upscaled.",,,,"This option sets up the picture sharpness, used when the picture is being upscaled.",SOLITARY,
This plugin is installed.,,,,This plugin is installed.,SOLITARY,
This plugin is not installed.,,,,This plugin is not installed.,SOLITARY,
This plugin will be installed.,,,,This plugin will be installed.,SOLITARY,
This plugin will be removed.,,,,This plugin will be removed.,SOLITARY,
This setting allows the tuner configuration to be a duplication of how another tuner is already configured.,,,,'',SOLITARY,
"This setting depends on your cable provider and location. If you don't know the correct setting refer to the menu in the official cable receiver, or get it from your cable provider, or seek help via internet forum.",,,,'',SOLITARY,
This setting is for special setups only. It gives this LNB higher priority over other LNBs with lower values. The free LNB with the highest priority will be the first LNB selected for tuning services.,,,,'',SOLITARY,
This will (re-)calculate all positions of your rotor and may remove previously memorised positions and fine-tuning!\nAre you sure?,,,,This will (re-)calculate all positions of your rotor and may remove previously memorised positions and fine-tuning!\nAre you sure?,SOLITARY,
Three,,,,Three,SOLITARY,
Threshold,,,,Threshold,SOLITARY,
Thu,,,,Thu,SOLITARY,
Thumbnails,,,,Thumbnails,SOLITARY,
Thursday,,,,Thursday,SOLITARY,
TiVo support,,,,TiVo support,SOLITARY,
Time,,,,Time,SOLITARY,
Time Update in Minutes:,,,,Time Update in Minutes:,SOLITARY,
Time import should start,,,,'',SOLITARY,
Time scale,,,,Time scale,SOLITARY,
Time to execute command or script,,,,Time to execute command or script,SOLITARY,
Time update in minutes,,,,Time update in minutes,SOLITARY,
Timeline 24 Hour,,,,Timeline 24 Hour,SOLITARY,
Timeline font size,,,,Timeline font size,SOLITARY,
Timer,,,,Timer,SOLITARY,
Timer List,,,,Timer List,SOLITARY,
Timer overlap in pm_timers.xml detected!\nPlease recheck it!,,,,Timer overlap in pm_timers.xml detected!\nPlease recheck it!,SOLITARY,
Timer overlap in timers.xml detected!\nPlease recheck it!,,,,Timer overlap in timers.xml detected!\nPlease recheck it!,SOLITARY,
Timer record location,,,,Timer record location,SOLITARY,
Timer recording location,,,,Timer recording location,SOLITARY,
Timer selection,,,,Timer selection,SOLITARY,
Timer selection...,,,,Timer selection...,SOLITARY,
Timer type,,,,Timer type,SOLITARY,
Timers,,,,Timers,SOLITARY,
Timeshift,,,,Timeshift,SOLITARY,
Timeshift is running. Select an action.\n,,,,Timeshift is running. Select an action.\n,SOLITARY,
Timeshift location,,,,Timeshift location,SOLITARY,
Timeshift not possible!,,,,Timeshift not possible!,SOLITARY,
Timeshift save failed!,,,,Timeshift save failed!,SOLITARY,
Timeshift save recording (Select event),,,,Timeshift save recording (Select event),SOLITARY,
Timeshift save recording (stop after current event),,,,Timeshift save recording (stop after current event),SOLITARY,
Timeshift saved to your harddisk!,,,,Timeshift saved to your harddisk!,SOLITARY,
Timeshift will get saved at the end of an event!,,,,Timeshift will get saved at the end of an event!,SOLITARY,
Timeshift-save action on zap,,,,Timeshift-save action on zap,SOLITARY,
Timor-Leste,,,,'',SOLITARY,
Title,,,,Title,SOLITARY,
Title properties,,,,Title properties,SOLITARY,
Titleset mode,,,,Titleset mode,SOLITARY,
To apply the selected '%s' skin the GUI needs to restart. Would you like to restart the GUI now?,,,,'',SOLITARY,
To save and apply the selected '%s' skin the GUI needs to restart. Would you like to save the selection and restart the GUI now?,,,,'',SOLITARY,
Today,,,,Today,SOLITARY,
Toggle Digital downmix...,,,,Toggle Digital downmix...,SOLITARY,
Toggle HDMI-In PiP,,,,Toggle HDMI-In PiP,SOLITARY,
Toggle HDMI-In full screen,,,,Toggle HDMI-In full screen,SOLITARY,
Toggle LCD LiveTV,,,,Toggle LCD LiveTV,SOLITARY,
Toggle PIP-ZAP,,,,Toggle PIP-ZAP,SOLITARY,
Toggle a cut mark at the current position,,,,Toggle a cut mark at the current position,SOLITARY,
Toggle aspect ratio...,,,,Toggle aspect ratio...,SOLITARY,
Toggle between bouquet/epg lists,,,,Toggle between bouquet/epg lists,SOLITARY,
Toggle new text inserts before or overwrites existing text,,,,'',SOLITARY,
Togo,,,,'',SOLITARY,
Tokelau,,,,'',SOLITARY,
Tone amplitude,,,,Tone amplitude,SOLITARY,
Tone mode,,,,Tone mode,SOLITARY,
Toneburst,,,,Toneburst,SOLITARY,
Toneburst A/B,,,,Toneburst A/B,SOLITARY,
Tonga,,,,'',SOLITARY,
Top and Bottom,,,,Top and Bottom,SOLITARY,
Total,,,,Total,SOLITARY,
Total cards:,,,,Total cards:,SOLITARY,
Total clients streaming: %d (%s),,,,Total clients streaming: %d (%s),SOLITARY,
Total handled client ecm's,,,,Total handled client ecm's,SOLITARY,
Total handled client emm's,,,,Total handled client emm's,SOLITARY,
Total memory:,,,,Total memory:,SOLITARY,
Total swap:,,,,Total swap:,SOLITARY,
Total:,,,,Total:,SOLITARY,
Track,,,,Track,SOLITARY,
Transcoding: ,,,,Transcoding: ,SOLITARY,
Translations,,,,Translations,SOLITARY,
Transmission mode,,,,Transmission mode,SOLITARY,
Transparent,,,,Transparent,SOLITARY,
Transponder,,,,Transponder,SOLITARY,
Transponder Information,,,,Transponder Information,SOLITARY,
Trash can,,,,Trash can,SOLITARY,
Trashcan:,,,,Trashcan:,SOLITARY,
Tries left:,,,,Tries left:,SOLITARY,
Trinidad and Tobago,,,,'',SOLITARY,
True,,,,'',SOLITARY,
Try to find used transponders in cable network.. please wait...,,,,Try to find used transponders in cable network.. please wait...,SOLITARY,
Try to find used transponders in terrestrial network... please wait...,,,,Try to find used transponders in terrestrial network... please wait...,SOLITARY,
Trying to download a new packetlist. Please wait...,,,,Trying to download a new packetlist. Please wait...,SOLITARY,
Tue,,,,Tue,SOLITARY,
Tuesday,,,,Tuesday,SOLITARY,
Tune,,,,Tune,SOLITARY,
Tune and focus,,,,Tune and focus,SOLITARY,
Tune failed!,,,,Tune failed!,SOLITARY,
Tuner,,,,Tuner,SOLITARY,
Tuner :,,,,Tuner :,SOLITARY,
Tuner is not supported,,,,Tuner is not supported,SOLITARY,
Tuner not available.,,,,Tuner not available.,SOLITARY,
Tuner slot,,,,Tuner slot,SOLITARY,
Tuner status:,,,,Tuner status:,SOLITARY,
Tuner type,,,,Tuner type,SOLITARY,
Tunisia,,,,'',SOLITARY,
Turkish,,,,Turkish,SOLITARY,
Turks and Caicos Islands,,,,'',SOLITARY,
Turn off HDMI-IN PiP mode,,,,Turn off HDMI-IN PiP mode,SOLITARY,
Turn off HDMI-IN full screen mode,,,,Turn off HDMI-IN full screen mode,SOLITARY,
Turn on HDMI-IN PiP mode,,,,Turn on HDMI-IN PiP mode,SOLITARY,
Turn on HDMI-IN full screen mode,,,,Turn on HDMI-IN full screen mode,SOLITARY,
Turn on the power LED during standby.,,,,Turn on the power LED during standby.,SOLITARY,
Turning step size,,,,Turning step size,SOLITARY,
Tuvalu,,,,'',SOLITARY,
Two,,,,Two,SOLITARY,
Two lines,,,,Two lines,SOLITARY,
Type,,,,Type,SOLITARY,
Type of scan,,,,Type of scan,SOLITARY,
Type: ,,,,Type: ,SOLITARY,
UNKNOWN,,,,'',SOLITARY,
URL,,,,'',SOLITARY,
USALS,,,,USALS,SOLITARY,
USALS Calibration,,,,USALS Calibration,SOLITARY,
USALS automatically moves a motorised dish to the correct satellite based on the coordinates entered by the user. Without USALS each satellite will need to be setup and saved individually.,,,,'',SOLITARY,
Uganda,,,,'',SOLITARY,
Ukrainian,,,,Ukrainian,SOLITARY,
Unable to change password,,,,'',SOLITARY,
Uncover dashed flickering line for this service,,,,'',SOLITARY,
Undetermined,,,,Undetermined,SOLITARY,
Undo install,,,,Undo install,SOLITARY,
Undo uninstall,,,,Undo uninstall,SOLITARY,
Unencrypted,,,,Unencrypted,SOLITARY,
Unhide parental control services,,,,Unhide parental control services,SOLITARY,
Uninstall,,,,Uninstall,SOLITARY,
United Arab Emirates,,,,'',SOLITARY,
United Kingdom,,,,'',SOLITARY,
United States,,,,'',SOLITARY,
United States Minor Outlying Islands,,,,'',SOLITARY,
United States of America,,,,'',SOLITARY,
Universal LNB,,,,Universal LNB,SOLITARY,
Unknown,,,,Unknown,SOLITARY,
Unmark service as a dedicated 3D service,,,,Unmark service as a dedicated 3D service,SOLITARY,
Unsupported,,,,Unsupported,SOLITARY,
Up,,,,Up,SOLITARY,
Update,,,,Update,SOLITARY,
Update channel list only,,,,Update channel list only,SOLITARY,
Update failed. Your %s %s does not have a working internet connection.,,,,Update failed. Your %s %s does not have a working internet connection.,SOLITARY,
Update interval (in seconds),,,,Update interval (in seconds),SOLITARY,
Update packages...,,,,'',SOLITARY,
Updatefeed not available.,,,,Updatefeed not available.,SOLITARY,
Updating software catalog,,,,Updating software catalog,SOLITARY,
Upgrade and reboot system,,,,Upgrade and reboot system,SOLITARY,
Upgrade finished.,,,,Upgrade finished.,SOLITARY,
Upgrade in progress\nPlease wait until your %s %s reboots\nThis may take a few minutes,,,,Upgrade in progress\nPlease wait until your %s %s reboots\nThis may take a few minutes,SOLITARY,
Upgrading,,,,Upgrading,SOLITARY,
Uphops +,,,,Uphops +,SOLITARY,
Uphops -,,,,Uphops -,SOLITARY,
Uphops: ,,,,Uphops: ,SOLITARY,
Upper case,,,,'',SOLITARY,
Uptime,,,,Uptime,SOLITARY,
Uruguay,,,,'',SOLITARY,
Usage setup,,,,Usage setup,SOLITARY,
Use,,,,Use,SOLITARY,
Use 12 characters display mode,,,,'',SOLITARY,
Use DHCP,,,,Use DHCP,SOLITARY,
Use EIT EPG information when it is available.,,,,Use EIT EPG information when it is available.,SOLITARY,
Use FreeSat EPG information when it is available.,,,,Use FreeSat EPG information when it is available.,SOLITARY,
Use MHW EPG information when it is available.,,,,Use MHW EPG information when it is available.,SOLITARY,
Use Netmed EPG information when it is available.,,,,Use Netmed EPG information when it is available.,SOLITARY,
Use OpenTV EPG information when it is available. For reading OpenTV EPG data tuning to a dedicated transponder is required,,,,'',SOLITARY,
Use TV remote control,,,,Use TV remote control,SOLITARY,
Use USALS for this sat,,,,Use USALS for this sat,SOLITARY,
Use ViaSat EPG information when it is available.,,,,Use ViaSat EPG information when it is available.,SOLITARY,
Use Virgin EPG information when it is available.,,,,Use Virgin EPG information when it is available.,SOLITARY,
Use a gateway,,,,Use a gateway,SOLITARY,
Use adaptive date display,,,,'',SOLITARY,
Use as PiP if possible,,,,'',SOLITARY,
Use circular LNB,,,,Use circular LNB,SOLITARY,
Use fastscan channel names,,,,Use fastscan channel names,SOLITARY,
Use fastscan channel numbering,,,,Use fastscan channel numbering,SOLITARY,
Use frequency or channel,,,,Use frequency or channel,SOLITARY,
Use individual settings for each directory,,,,Use individual settings for each directory,SOLITARY,
Use interface,,,,Use interface,SOLITARY,
Use official channel numbering,,,,Use official channel numbering,SOLITARY,
Use original DVB subtitle position,,,,Use original DVB subtitle position,SOLITARY,
Use original teletext position,,,,Use original teletext position,SOLITARY,
Use piconlcd directory for picons on color LCD,,,,'',SOLITARY,
Use power measurement,,,,Use power measurement,SOLITARY,
Use separate Picon pack for Front Display,,,,'',SOLITARY,
Use slim screen,,,,Use slim screen,SOLITARY,
Use the alternative or the conventional radio mode.,,,,Use the alternative or the conventional radio mode.,SOLITARY,
Use the alternative screen,,,,Use the alternative screen,SOLITARY,
Use the network wizard to configure selected network adapter,,,,Use the network wizard to configure selected network adapter,SOLITARY,
Use the network wizard to configure your Network\n,,,,Use the network wizard to configure your Network\n,SOLITARY,
"Use the up/down keys on your remote control to select an option. After that, press OK.",,,,"Use the up/down keys on your remote control to select an option. After that, press OK.",SOLITARY,
Use the wizard to set up basic features,,,,Use the wizard to set up basic features,SOLITARY,
Use these input device settings?,,,,Use these input device settings?,SOLITARY,
Use these settings?,,,,Use these settings?,SOLITARY,
Use this video enhancement settings?,,,,Use this video enhancement settings?,SOLITARY,
Use timeshift seekbar while timeshifting?,,,,Use timeshift seekbar while timeshifting?,SOLITARY,
Use trash can in movie list,,,,Use trash can in movie list,SOLITARY,
Used service scan type,,,,Used service scan type,SOLITARY,
Used:,,,,Used:,SOLITARY,
User - bouquets,,,,User - bouquets,SOLITARY,
User defined,,,,User defined,SOLITARY,
User defined transponder,,,,User defined transponder,SOLITARY,
User interface,,,,User interface,SOLITARY,
User interface settings,,,,User interface settings,SOLITARY,
User interface visibility,,,,User interface visibility,SOLITARY,
Username,,,,Username,SOLITARY,
Username (httpuser),,,,Username (httpuser),SOLITARY,
Username:,,,,Username:,SOLITARY,
Using LNB %d,,,,Using LNB %d,SOLITARY,
Using fixed address,,,,Using fixed address,SOLITARY,
Using old profile: ,,,,Using old profile: ,SOLITARY,
Using tuner %s,,,,Using tuner %s,SOLITARY,
"Usually when the subtitle language is the same as the audio language, the subtitles will not be used. Enable this option to allow these subtitles to be used.",,,,"Usually when the subtitle language is the same as the audio language, the subtitles will not be used. Enable this option to allow these subtitles to be used.",SOLITARY,
Uzbekistan,,,,'',SOLITARY,
VCR scart,,,,VCR scart,SOLITARY,
VMGM (intro trailer),,,,VMGM (intro trailer),SOLITARY,
VOB file,,,,'',SOLITARY,
VU+,,,,VU+,SOLITARY,
Venezuela (Bolivarian Republic of),,,,'',SOLITARY,
Version: ,,,,Version: ,SOLITARY,
Version: %s,,,,Version: %s,SOLITARY,
Vertical,,,,Vertical,SOLITARY,
Vertical turning speed,,,,Vertical turning speed,SOLITARY,
ViX EPG,,,,ViX EPG,SOLITARY,
Video PID,,,,Video PID,SOLITARY,
Video content: %ix%i%s %iHz,,,,Video content: %ix%i%s %iHz,SOLITARY,
Video enhancement preview,,,,Video enhancement preview,SOLITARY,
Video enhancement setup,,,,Video enhancement setup,SOLITARY,
Video mode selection.,,,,Video mode selection.,SOLITARY,
Video mode: %s,,,,Video mode: %s,SOLITARY,
Video output,,,,Video output,SOLITARY,
Video: %s fps,,,,Video: %s fps,SOLITARY,
View,,,,View,SOLITARY,
View Movies...,,,,View Movies...,SOLITARY,
View Rass interactive...,,,,View Rass interactive...,SOLITARY,
View Video CD...,,,,View Video CD...,SOLITARY,
View details,,,,View details,SOLITARY,
View extensions...,,,,View extensions...,SOLITARY,
View list of available ,,,,View list of available ,SOLITARY,
View list of available CommonInterface extensions,,,,View list of available CommonInterface extensions,SOLITARY,
View list of available EPG extensions.,,,,View list of available EPG extensions.,SOLITARY,
View list of available Satellite equipment extensions.,,,,View list of available Satellite equipment extensions.,SOLITARY,
View list of available communication extensions.,,,,View list of available communication extensions.,SOLITARY,
View list of available default settings,,,,View list of available default settings,SOLITARY,
View list of available display and userinterface extensions.,,,,View list of available display and userinterface extensions.,SOLITARY,
View list of available multimedia extensions.,,,,View list of available multimedia extensions.,SOLITARY,
View list of available networking extensions,,,,View list of available networking extensions,SOLITARY,
View list of available recording extensions,,,,View list of available recording extensions,SOLITARY,
View list of available skins,,,,View list of available skins,SOLITARY,
View list of available software extensions,,,,View list of available software extensions,SOLITARY,
View list of available system extensions,,,,View list of available system extensions,SOLITARY,
View mode,,,,View mode,SOLITARY,
View photos...,,,,View photos...,SOLITARY,
View teletext...,,,,View teletext...,SOLITARY,
View the changes,,,,View the changes,SOLITARY,
View video CD...,,,,View video CD...,SOLITARY,
Virgin Islands (British),,,,'',SOLITARY,
Virgin Islands (U.S.),,,,'',SOLITARY,
Virtual KeyBoard Functions,,,,'',SOLITARY,
Virtual KeyBoard Text:,,,,'',SOLITARY,
Virtuosso Image Xtreme,,,,Virtuosso Image Xtreme,SOLITARY,
Visual impaired commentary,,,,Visual impaired commentary,SOLITARY,
Vix forum user name,,,,Vix forum user name,SOLITARY,
Voltage mode,,,,Voltage mode,SOLITARY,
W,,,,W,SOLITARY,
WARNING: feeds may be unstable.,,,,WARNING: feeds may be unstable.,SOLITARY,
WEP,,,,WEP,SOLITARY,
WLAN connection,,,,WLAN connection,SOLITARY,
WPA,,,,WPA,SOLITARY,
WPA or WPA2,,,,WPA or WPA2,SOLITARY,
WPA2,,,,WPA2,SOLITARY,
WSS on 4:3,,,,WSS on 4:3,SOLITARY,
WWIO 4K,,,,'',SOLITARY,
Waiting,,,,Waiting,SOLITARY,
Wake Up,,,,Wake Up,SOLITARY,
Wake Up To Standby,,,,Wake Up To Standby,SOLITARY,
Wakeup,,,,Wakeup,SOLITARY,
Wakeup TV from standby,,,,Wakeup TV from standby,SOLITARY,
Wakeup signal from TV,,,,Wakeup signal from TV,SOLITARY,
Wakeup your %s %s from standby,,,,Wakeup your %s %s from standby,SOLITARY,
Wallis and Futuna,,,,'',SOLITARY,
Warning,,,,Warning,SOLITARY,
Warning: no LNB; using factory defaults.,,,,Warning: no LNB; using factory defaults.,SOLITARY,
Watch movies...,,,,Watch movies...,SOLITARY,
Watch recordings...,,,,Watch recordings...,SOLITARY,
Web Interface,,,,Web Interface,SOLITARY,
Web interface,,,,Web interface,SOLITARY,
Wed,,,,Wed,SOLITARY,
Wednesday,,,,Wednesday,SOLITARY,
Weekday,,,,Weekday,SOLITARY,
Weekend,,,,Weekend,SOLITARY,
Weekly,,,,Weekly,SOLITARY,
Weighted position,,,,Weighted position,SOLITARY,
Welcome to OpenViX!\n\nNOTE: This section of the wizard is intended for people who cannot disable overscan on their television / display.  Please first try to disable overscan before using this feature.\n\nUSAGE: If you continue adjust the screen size and position settings so that the shaded user interface layer *just* covers the test pattern in the background.\n\nSelect Yes to change these settings or No to skip this step.,,,,'',SOLITARY,
"Welcome to the cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.",,,,"Welcome to the cutlist editor.\n\nSeek to the start of the stuff you want to cut away. Press OK, select 'start cut'.\n\nThen seek to the end, press OK, select 'end cut'. That's it.",SOLITARY,
Welcome to the image upgrade wizard. The wizard will assist you in upgrading the firmware of your %s %s by providing a backup facility for your current settings and a short explanation of how to upgrade your firmware.,,,,Welcome to the image upgrade wizard. The wizard will assist you in upgrading the firmware of your %s %s by providing a backup facility for your current settings and a short explanation of how to upgrade your firmware.,SOLITARY,
"Welcome.\n\nIf you want to connect your %s %s to the Internet, this wizard will guide you through the basic network setup of your %s %s.\n\nPress OK to start configuring your network",,,,"Welcome.\n\nIf you want to connect your %s %s to the Internet, this wizard will guide you through the basic network setup of your %s %s.\n\nPress OK to start configuring your network",SOLITARY,
Welcome.\n\nThis start wizard will guide you through the basic setup of your %s %s.\nPress the OK button on your remote control to move to the next step.,,,,Welcome.\n\nThis start wizard will guide you through the basic setup of your %s %s.\nPress the OK button on your remote control to move to the next step.,SOLITARY,
West,,,,West,SOLITARY,
West limit set,,,,West limit set,SOLITARY,
Western Sahara,,,,'',SOLITARY,
"What action is required on completion of the timer? 'Auto' lets the box return to the state it had when the timer started. 'Do nothing', 'Go to standby' and 'Go to deep standby' do exactly that.",,,,"What action is required on completion of the timer? 'Auto' lets the box return to the state it had when the timer started. 'Do nothing', 'Go to standby' and 'Go to deep standby' do exactly that.",SOLITARY,
What date of month ?,,,,What date of month ?,SOLITARY,
What do you want to scan?,,,,What do you want to scan?,SOLITARY,
"When enabled enigma2 will load unlinked userbouquets. This means that userbouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are upgraded",,,,"When enabled enigma2 will load unlinked userbouquets. This means that userbouquets that are available, but not included in the bouquets.tv or bouquets.radio files, will still be loaded. This allows you for example to keep your own user bouquet while installed settings are upgraded",SOLITARY,
When enabled the online checker will also check for experimental versions,,,,When enabled the online checker will also check for experimental versions,SOLITARY,
When enabled the set top box is able to wakeup on LAN,,,,'',SOLITARY,
"When enabled, AIT data will be included in http streams. This allows a client receiver to use HbbTV.",,,,"When enabled, AIT data will be included in http streams. This allows a client receiver to use HbbTV.",SOLITARY,
"When enabled, EIT data will be included in http streams. This allows a client receiver to show EPG.",,,,"When enabled, EIT data will be included in http streams. This allows a client receiver to show EPG.",SOLITARY,
"When enabled, a popup message will be shown when a movie has finished and the next one will start.",,,,"When enabled, a popup message will be shown when a movie has finished and the next one will start.",SOLITARY,
"When enabled, a popup message will be shown when a recording starts.",,,,"When enabled, a popup message will be shown when a recording starts.",SOLITARY,
"When enabled, a recording is allowed to interrupt live TV, when there are no free tuners.",,,,"When enabled, a recording is allowed to interrupt live TV, when there are no free tuners.",SOLITARY,
"When enabled, a warning will be displayed and the user will get an option to stop or to continue the timeshift.",,,,"When enabled, a warning will be displayed and the user will get an option to stop or to continue the timeshift.",SOLITARY,
"When enabled, always descramble receiving http streams. This takes up more resources (descrambling demuxers), only enable if necessary. Individual streams are always descrambled if 0x100 is added to the service type, regardless of this setting. Default off.",,,,"When enabled, always descramble receiving http streams. This takes up more resources (descrambling demuxers), only enable if necessary. Individual streams are always descrambled if 0x100 is added to the service type, regardless of this setting. Default off.",SOLITARY,
"When enabled, authentication is required to watch http streams.",,,,"When enabled, authentication is required to watch http streams.",SOLITARY,
"When enabled, channel numbering will start at '1' for every bouquet.",,,,"When enabled, channel numbering will start at '1' for every bouquet.",SOLITARY,
"When enabled, content with an aspect ratio of 4:3 will be stretched to fit the screen.",,,,"When enabled, content with an aspect ratio of 4:3 will be stretched to fit the screen.",SOLITARY,
"When enabled, continue to the next bouquet when the last channel of the current bouquet is reached.",,,,"When enabled, continue to the next bouquet when the last channel of the current bouquet is reached.",SOLITARY,
"When enabled, deleted recordings are moved to the trash can, instead of being deleted immediately.",,,,"When enabled, deleted recordings are moved to the trash can, instead of being deleted immediately.",SOLITARY,
"When enabled, external subtitles will always be turned on for movie playback.",,,,"When enabled, external subtitles will always be turned on for movie playback.",SOLITARY,
"When enabled, graphical DVB subtitles are preferred over teletext subtitles, when both types are available.",,,,"When enabled, graphical DVB subtitles are preferred over teletext subtitles, when both types are available.",SOLITARY,
"When enabled, graphical DVB subtitles will be displayed at their original position.",,,,"When enabled, graphical DVB subtitles will be displayed at their original position.",SOLITARY,
"When enabled, graphical DVB subtitles will be displayed in yellow, instead of the original color.",,,,"When enabled, graphical DVB subtitles will be displayed in yellow, instead of the original color.",SOLITARY,
"When enabled, http streams are descrambled on the server side. The (remote) client receiver does not have to do descrambling. Default on.",,,,"When enabled, http streams are descrambled on the server side. The (remote) client receiver does not have to do descrambling. Default on.",SOLITARY,
"When enabled, it is possible to leave the Movie Player with exit.",,,,"When enabled, it is possible to leave the Movie Player with exit.",SOLITARY,
"When enabled, measure power consumption to detect when the rotor stops turning (when supported by the tuner).",,,,"When enabled, measure power consumption to detect when the rotor stops turning (when supported by the tuner).",SOLITARY,
"When enabled, network trash cans are probed for cleaning.",,,,"When enabled, network trash cans are probed for cleaning.",SOLITARY,
"When enabled, pressing '0' will zap you to the first channel in your first bouquet and delete your zap-history.",,,,"When enabled, pressing '0' will zap you to the first channel in your first bouquet and delete your zap-history.",SOLITARY,
"When enabled, reformat subtitles to match the width of the screen.",,,,"When enabled, reformat subtitles to match the width of the screen.",SOLITARY,
"When enabled, show channel numbers in the channel selection screen.",,,,"When enabled, show channel numbers in the channel selection screen.",SOLITARY,
"When enabled, subtitles for the hearing impaired can be used.",,,,"When enabled, subtitles for the hearing impaired can be used.",SOLITARY,
"When enabled, subtitles for the hearing impaired will be preferred over normal subtitles, when both types are available.",,,,"When enabled, subtitles for the hearing impaired will be preferred over normal subtitles, when both types are available.",SOLITARY,
"When enabled, teletext pages will be cached, allowing faster access.",,,,"When enabled, teletext pages will be cached, allowing faster access.",SOLITARY,
"When enabled, teletext subtitles will be displayed at their original position.",,,,"When enabled, teletext subtitles will be displayed at their original position.",SOLITARY,
"When enabled, the PiP can be closed by the EXIT button.",,,,"When enabled, the PiP can be closed by the EXIT button.",SOLITARY,
"When enabled, the VCR scart option will be shown in the main menu",,,,"When enabled, the VCR scart option will be shown in the main menu",SOLITARY,
"When enabled, the length of each recording will be shown in the movielist (this might cause some additional loading time).",,,,"When enabled, the length of each recording will be shown in the movielist (this might cause some additional loading time).",SOLITARY,
"When enabled, the receiver will automatically use the audio track which you selected before.",,,,"When enabled, the receiver will automatically use the audio track which you selected before.",SOLITARY,
"When enabled, the receiver will automatically use the subtitles which you selected before.",,,,"When enabled, the receiver will automatically use the subtitles which you selected before.",SOLITARY,
"When enabled, the receiver will select an AC3 track (when available).",,,,"When enabled, the receiver will select an AC3 track (when available).",SOLITARY,
"When enabled, the receiver will select an AC3+ track (when available).",,,,"When enabled, the receiver will select an AC3+ track (when available).",SOLITARY,
"When enabled, this setting has more weight than 'Preferred tuner for recordings'.",,,,"When enabled, this setting has more weight than 'Preferred tuner for recordings'.",SOLITARY,
"When enabled, this setting has more weight than 'Preferred tuner'.",,,,"When enabled, this setting has more weight than 'Preferred tuner'.",SOLITARY,
"When enabled, timeshift starts automatically in background after the specified time.",,,,"When enabled, timeshift starts automatically in background after the specified time.",SOLITARY,
"When enabled, use DHCP for the IP configuration.",,,,"When enabled, use DHCP for the IP configuration.",SOLITARY,
"When enabled, your receiver will detect activity on the VCR SCART input.",,,,"When enabled, your receiver will detect activity on the VCR SCART input.",SOLITARY,
"When maximum space for all logs is reached, the oldest logs will be deleted.",,,,"When maximum space for all logs is reached, the oldest logs will be deleted.",SOLITARY,
"When nonzero, a recording will start earlier than the starting time indicated by the EPG.",,,,"When nonzero, a recording will start earlier than the starting time indicated by the EPG.",SOLITARY,
"When nonzero, a recording will stop later than the ending time indicated by the EPG.",,,,"When nonzero, a recording will stop later than the ending time indicated by the EPG.",SOLITARY,
When set the PIG will return to live after a movie has stopped playing.,,,,When set the PIG will return to live after a movie has stopped playing.,SOLITARY,
"When set, sort changes via the sort key will be permanent.",,,,'',SOLITARY,
"When the content has an aspect ratio of 16:9, choose whether to scale/stretch the picture.",,,,"When the content has an aspect ratio of 16:9, choose whether to scale/stretch the picture.",SOLITARY,
"When the content has an aspect ratio of 4:3, choose whether to scale/stretch the picture.",,,,"When the content has an aspect ratio of 4:3, choose whether to scale/stretch the picture.",SOLITARY,
When tuned to a service the system will normally scan the transponder for any changes and save them. Only set to 'yes' if you're absolutely sure of what you're doing.,,,,When tuned to a service the system will normally scan the transponder for any changes and save them. Only set to 'yes' if you're absolutely sure of what you're doing.,SOLITARY,
